colour	x	key	showSelectedlegendcolour	PANEL	group
#FF0000	1.71859296482412	pred	prediction	3	549
#FF0000	1.74371859296482	pred	prediction	3	550
#FF0000	1.76884422110553	pred	prediction	3	551
#FF0000	1.79396984924623	pred	prediction	3	552
#FF0000	1.81909547738693	pred	prediction	3	553
#FF0000	1.84422110552764	pred	prediction	3	554
#FF0000	1.86934673366834	pred	prediction	3	555
#FF0000	1.89447236180905	pred	prediction	3	556
#FF0000	1.91959798994975	pred	prediction	3	557
#FF0000	1.94472361809045	pred	prediction	3	558
#FF0000	1.96984924623116	pred	prediction	3	559
#FF0000	1.99497487437186	pred	prediction	3	560
#FF0000	2.02010050251256	pred	prediction	3	561
#FF0000	2.04522613065327	pred	prediction	3	562
#FF0000	2.07035175879397	pred	prediction	3	563
#FF0000	2.09547738693467	pred	prediction	3	564
#FF0000	2.12060301507538	pred	prediction	3	565
#FF0000	2.14572864321608	pred	prediction	3	566
#FF0000	2.17085427135678	pred	prediction	3	567
#FF0000	2.19597989949749	pred	prediction	3	568
#FF0000	2.22110552763819	pred	prediction	3	569
#FF0000	2.24623115577889	pred	prediction	3	570
#FF0000	2.2713567839196	pred	prediction	3	571
#FF0000	2.2964824120603	pred	prediction	3	572
#FF0000	2.32160804020101	pred	prediction	3	573
#FF0000	2.34673366834171	pred	prediction	3	574
#FF0000	2.37185929648241	pred	prediction	3	575
#FF0000	2.39698492462312	pred	prediction	3	576
#FF0000	2.42211055276382	pred	prediction	3	577
#FF0000	2.44723618090452	pred	prediction	3	578
#FF0000	2.47236180904523	pred	prediction	3	579
#FF0000	2.49748743718593	pred	prediction	3	580
#FF0000	2.52261306532663	pred	prediction	3	581
#FF0000	2.54773869346734	pred	prediction	3	582
#FF0000	2.57286432160804	pred	prediction	3	583
#FF0000	2.59798994974874	pred	prediction	3	584
#FF0000	2.62311557788945	pred	prediction	3	585
#FF0000	2.64824120603015	pred	prediction	3	586
#FF0000	2.67336683417085	pred	prediction	3	587
#FF0000	2.69849246231156	pred	prediction	3	588
#FF0000	2.72361809045226	pred	prediction	3	589
#FF0000	2.74874371859296	pred	prediction	3	590
#FF0000	2.77386934673367	pred	prediction	3	591
#FF0000	2.79899497487437	pred	prediction	3	592
#FF0000	2.82412060301508	pred	prediction	3	593
#FF0000	2.84924623115578	pred	prediction	3	594
#FF0000	2.87437185929648	pred	prediction	3	595
#FF0000	2.89949748743719	pred	prediction	3	596
#FF0000	2.92462311557789	pred	prediction	3	597
#FF0000	2.94974874371859	pred	prediction	3	598
#FF0000	2.9748743718593	pred	prediction	3	599
#FF0000	3	pred	prediction	3	600
#FF0000	-2	pred	prediction	4	601
#FF0000	-1.9748743718593	pred	prediction	4	602
#FF0000	-1.94974874371859	pred	prediction	4	603
#FF0000	-1.92462311557789	pred	prediction	4	604
#FF0000	-1.89949748743719	pred	prediction	4	605
#FF0000	-1.87437185929648	pred	prediction	4	606
#FF0000	-1.84924623115578	pred	prediction	4	607
#FF0000	-1.82412060301508	pred	prediction	4	608
#FF0000	-1.79899497487437	pred	prediction	4	609
#FF0000	-1.77386934673367	pred	prediction	4	610
#FF0000	-1.74874371859296	pred	prediction	4	611
#FF0000	-1.72361809045226	pred	prediction	4	612
#FF0000	-1.69849246231156	pred	prediction	4	613
#FF0000	-1.67336683417085	pred	prediction	4	614
#FF0000	-1.64824120603015	pred	prediction	4	615
#FF0000	-1.62311557788945	pred	prediction	4	616
#FF0000	-1.59798994974874	pred	prediction	4	617
#FF0000	-1.57286432160804	pred	prediction	4	618
#FF0000	-1.54773869346734	pred	prediction	4	619
#FF0000	-1.52261306532663	pred	prediction	4	620
#FF0000	-1.49748743718593	pred	prediction	4	621
#FF0000	-1.47236180904523	pred	prediction	4	622
#FF0000	-1.44723618090452	pred	prediction	4	623
#FF0000	-1.42211055276382	pred	prediction	4	624
#FF0000	-1.39698492462312	pred	prediction	4	625
#FF0000	-1.37185929648241	pred	prediction	4	626
#FF0000	-1.34673366834171	pred	prediction	4	627
#FF0000	-1.32160804020101	pred	prediction	4	628
#FF0000	-1.2964824120603	pred	prediction	4	629
#FF0000	-1.2713567839196	pred	prediction	4	630
#FF0000	-1.24623115577889	pred	prediction	4	631
#FF0000	-1.22110552763819	pred	prediction	4	632
#FF0000	-1.19597989949749	pred	prediction	4	633
#FF0000	-1.17085427135678	pred	prediction	4	634
#FF0000	-1.14572864321608	pred	prediction	4	635
#FF0000	-1.12060301507538	pred	prediction	4	636
#FF0000	-1.09547738693467	pred	prediction	4	637
#FF0000	-1.07035175879397	pred	prediction	4	638
#FF0000	-1.04522613065327	pred	prediction	4	639
#FF0000	-1.02010050251256	pred	prediction	4	640
#FF0000	-0.994974874371859	pred	prediction	4	641
#FF0000	-0.969849246231156	pred	prediction	4	642
#FF0000	-0.944723618090452	pred	prediction	4	643
#FF0000	-0.919597989949749	pred	prediction	4	644
#FF0000	-0.894472361809045	pred	prediction	4	645
#FF0000	-0.869346733668342	pred	prediction	4	646
#FF0000	-0.844221105527638	pred	prediction	4	647
#FF0000	-0.819095477386935	pred	prediction	4	648
#FF0000	-0.793969849246231	pred	prediction	4	649
#FF0000	-0.768844221105528	pred	prediction	4	650
#FF0000	-0.743718592964824	pred	prediction	4	651
#FF0000	-0.71859296482412	pred	prediction	4	652
#FF0000	-0.693467336683417	pred	prediction	4	653
#FF0000	-0.668341708542713	pred	prediction	4	654
#FF0000	-0.64321608040201	pred	prediction	4	655
#FF0000	-0.618090452261306	pred	prediction	4	656
#FF0000	-0.592964824120603	pred	prediction	4	657
#FF0000	-0.567839195979899	pred	prediction	4	658
#FF0000	-0.542713567839196	pred	prediction	4	659
#FF0000	-0.517587939698492	pred	prediction	4	660
#FF0000	-0.492462311557789	pred	prediction	4	661
#FF0000	-0.467336683417085	pred	prediction	4	662
#FF0000	-0.442211055276382	pred	prediction	4	663
#FF0000	-0.417085427135678	pred	prediction	4	664
#FF0000	-0.391959798994975	pred	prediction	4	665
#FF0000	-0.366834170854271	pred	prediction	4	666
#FF0000	-0.341708542713568	pred	prediction	4	667
#FF0000	-0.316582914572864	pred	prediction	4	668
#FF0000	-0.291457286432161	pred	prediction	4	669
#FF0000	-0.266331658291457	pred	prediction	4	670
#FF0000	-0.241206030150754	pred	prediction	4	671
#FF0000	-0.21608040201005	pred	prediction	4	672
#FF0000	-0.190954773869347	pred	prediction	4	673
#FF0000	-0.165829145728643	pred	prediction	4	674
#FF0000	-0.14070351758794	pred	prediction	4	675
#FF0000	-0.115577889447236	pred	prediction	4	676
#FF0000	-0.0904522613065326	pred	prediction	4	677
#FF0000	-0.0653266331658291	pred	prediction	4	678
#FF0000	-0.0402010050251256	pred	prediction	4	679
#FF0000	-0.0150753768844221	pred	prediction	4	680
#FF0000	0.0100502512562817	pred	prediction	4	681
#FF0000	0.0351758793969852	pred	prediction	4	682
#FF0000	0.0603015075376887	pred	prediction	4	683
#FF0000	0.0854271356783922	pred	prediction	4	684
#FF0000	0.110552763819096	pred	prediction	4	685
#FF0000	0.135678391959799	pred	prediction	4	686
#FF0000	0.160804020100503	pred	prediction	4	687
#FF0000	0.185929648241206	pred	prediction	4	688
#FF0000	0.21105527638191	pred	prediction	4	689
#FF0000	0.236180904522613	pred	prediction	4	690
#FF0000	0.261306532663317	pred	prediction	4	691
#FF0000	0.28643216080402	pred	prediction	4	692
#FF0000	0.311557788944724	pred	prediction	4	693
#FF0000	0.336683417085427	pred	prediction	4	694
#FF0000	0.361809045226131	pred	prediction	4	695
#FF0000	0.386934673366834	pred	prediction	4	696
#FF0000	0.412060301507538	pred	prediction	4	697
#FF0000	0.437185929648241	pred	prediction	4	698
#FF0000	0.462311557788945	pred	prediction	4	699
#FF0000	0.487437185929648	pred	prediction	4	700
#FF0000	0.512562814070352	pred	prediction	4	701
#FF0000	0.537688442211055	pred	prediction	4	702
#FF0000	0.562814070351759	pred	prediction	4	703
#FF0000	0.587939698492463	pred	prediction	4	704
#FF0000	0.613065326633166	pred	prediction	4	705
#FF0000	0.63819095477387	pred	prediction	4	706
#FF0000	0.663316582914573	pred	prediction	4	707
#FF0000	0.688442211055277	pred	prediction	4	708
#FF0000	0.71356783919598	pred	prediction	4	709
#FF0000	0.738693467336684	pred	prediction	4	710
#FF0000	0.763819095477387	pred	prediction	4	711
#FF0000	0.788944723618091	pred	prediction	4	712
#FF0000	0.814070351758794	pred	prediction	4	713
#FF0000	0.839195979899498	pred	prediction	4	714
#FF0000	0.864321608040201	pred	prediction	4	715
#FF0000	0.889447236180905	pred	prediction	4	716
#FF0000	0.914572864321608	pred	prediction	4	717
#FF0000	0.939698492462312	pred	prediction	4	718
#FF0000	0.964824120603015	pred	prediction	4	719
#FF0000	0.989949748743719	pred	prediction	4	720
#FF0000	1.01507537688442	pred	prediction	4	721
#FF0000	1.04020100502513	pred	prediction	4	722
#FF0000	1.06532663316583	pred	prediction	4	723
#FF0000	1.09045226130653	pred	prediction	4	724
#FF0000	1.11557788944724	pred	prediction	4	725
#FF0000	1.14070351758794	pred	prediction	4	726
#FF0000	1.16582914572864	pred	prediction	4	727
#FF0000	1.19095477386935	pred	prediction	4	728
#FF0000	1.21608040201005	pred	prediction	4	729
#FF0000	1.24120603015075	pred	prediction	4	730
#FF0000	1.26633165829146	pred	prediction	4	731
#FF0000	1.29145728643216	pred	prediction	4	732
#FF0000	1.31658291457286	pred	prediction	4	733
#FF0000	1.34170854271357	pred	prediction	4	734
#FF0000	1.36683417085427	pred	prediction	4	735
#FF0000	1.39195979899498	pred	prediction	4	736
#FF0000	1.41708542713568	pred	prediction	4	737
#FF0000	1.44221105527638	pred	prediction	4	738
#FF0000	1.46733668341709	pred	prediction	4	739
#FF0000	1.49246231155779	pred	prediction	4	740
#FF0000	1.51758793969849	pred	prediction	4	741
#FF0000	1.5427135678392	pred	prediction	4	742
#FF0000	1.5678391959799	pred	prediction	4	743
#FF0000	1.5929648241206	pred	prediction	4	744
#FF0000	1.61809045226131	pred	prediction	4	745
#FF0000	1.64321608040201	pred	prediction	4	746
#FF0000	1.66834170854271	pred	prediction	4	747
#FF0000	1.69346733668342	pred	prediction	4	748
#FF0000	1.71859296482412	pred	prediction	4	749
#FF0000	1.74371859296482	pred	prediction	4	750
#FF0000	1.76884422110553	pred	prediction	4	751
#FF0000	1.79396984924623	pred	prediction	4	752
#FF0000	1.81909547738693	pred	prediction	4	753
#FF0000	1.84422110552764	pred	prediction	4	754
#FF0000	1.86934673366834	pred	prediction	4	755
#FF0000	1.89447236180905	pred	prediction	4	756
#FF0000	1.91959798994975	pred	prediction	4	757
#FF0000	1.94472361809045	pred	prediction	4	758
#FF0000	1.96984924623116	pred	prediction	4	759
#FF0000	1.99497487437186	pred	prediction	4	760
#FF0000	2.02010050251256	pred	prediction	4	761
#FF0000	2.04522613065327	pred	prediction	4	762
#FF0000	2.07035175879397	pred	prediction	4	763
#FF0000	2.09547738693467	pred	prediction	4	764
#FF0000	2.12060301507538	pred	prediction	4	765
#FF0000	2.14572864321608	pred	prediction	4	766
#FF0000	2.17085427135678	pred	prediction	4	767
#FF0000	2.19597989949749	pred	prediction	4	768
#FF0000	2.22110552763819	pred	prediction	4	769
#FF0000	2.24623115577889	pred	prediction	4	770
#FF0000	2.2713567839196	pred	prediction	4	771
#FF0000	2.2964824120603	pred	prediction	4	772
#FF0000	2.32160804020101	pred	prediction	4	773
#FF0000	2.34673366834171	pred	prediction	4	774
#FF0000	2.37185929648241	pred	prediction	4	775
#FF0000	2.39698492462312	pred	prediction	4	776
#FF0000	2.42211055276382	pred	prediction	4	777
#FF0000	2.44723618090452	pred	prediction	4	778
#FF0000	2.47236180904523	pred	prediction	4	779
#FF0000	2.49748743718593	pred	prediction	4	780
#FF0000	2.52261306532663	pred	prediction	4	781
#FF0000	2.54773869346734	pred	prediction	4	782
#FF0000	2.57286432160804	pred	prediction	4	783
#FF0000	2.59798994974874	pred	prediction	4	784
#FF0000	2.62311557788945	pred	prediction	4	785
#FF0000	2.64824120603015	pred	prediction	4	786
#FF0000	2.67336683417085	pred	prediction	4	787
#FF0000	2.69849246231156	pred	prediction	4	788
#FF0000	2.72361809045226	pred	prediction	4	789
#FF0000	2.74874371859296	pred	prediction	4	790
#FF0000	2.77386934673367	pred	prediction	4	791
#FF0000	2.79899497487437	pred	prediction	4	792
#FF0000	2.82412060301508	pred	prediction	4	793
#FF0000	2.84924623115578	pred	prediction	4	794
#FF0000	2.87437185929648	pred	prediction	4	795
#FF0000	2.89949748743719	pred	prediction	4	796
#FF0000	2.92462311557789	pred	prediction	4	797
#FF0000	2.94974874371859	pred	prediction	4	798
#FF0000	2.9748743718593	pred	prediction	4	799
#FF0000	3	pred	prediction	4	800
#FF0000	-2	pred	prediction	5	801
#FF0000	-1.9748743718593	pred	prediction	5	802
#FF0000	-1.94974874371859	pred	prediction	5	803
#FF0000	-1.92462311557789	pred	prediction	5	804
#FF0000	-1.89949748743719	pred	prediction	5	805
#FF0000	-1.87437185929648	pred	prediction	5	806
#FF0000	-1.84924623115578	pred	prediction	5	807
#FF0000	-1.82412060301508	pred	prediction	5	808
#FF0000	-1.79899497487437	pred	prediction	5	809
#FF0000	-1.77386934673367	pred	prediction	5	810
#FF0000	-1.74874371859296	pred	prediction	5	811
#FF0000	-1.72361809045226	pred	prediction	5	812
#FF0000	-1.69849246231156	pred	prediction	5	813
#FF0000	-1.67336683417085	pred	prediction	5	814
#FF0000	-1.64824120603015	pred	prediction	5	815
#FF0000	-1.62311557788945	pred	prediction	5	816
#FF0000	-1.59798994974874	pred	prediction	5	817
#FF0000	-1.57286432160804	pred	prediction	5	818
#FF0000	-1.54773869346734	pred	prediction	5	819
#FF0000	-1.52261306532663	pred	prediction	5	820
#FF0000	-1.49748743718593	pred	prediction	5	821
#FF0000	-1.47236180904523	pred	prediction	5	822
#FF0000	-1.44723618090452	pred	prediction	5	823
#FF0000	-1.42211055276382	pred	prediction	5	824
#FF0000	-1.39698492462312	pred	prediction	5	825
#FF0000	-1.37185929648241	pred	prediction	5	826
#FF0000	-1.34673366834171	pred	prediction	5	827
#FF0000	-1.32160804020101	pred	prediction	5	828
#FF0000	-1.2964824120603	pred	prediction	5	829
#FF0000	-1.2713567839196	pred	prediction	5	830
#FF0000	-1.24623115577889	pred	prediction	5	831
#FF0000	-1.22110552763819	pred	prediction	5	832
#FF0000	-1.19597989949749	pred	prediction	5	833
#FF0000	-1.17085427135678	pred	prediction	5	834
#FF0000	-1.14572864321608	pred	prediction	5	835
#FF0000	-1.12060301507538	pred	prediction	5	836
#FF0000	-1.09547738693467	pred	prediction	5	837
#FF0000	-1.07035175879397	pred	prediction	5	838
#FF0000	-1.04522613065327	pred	prediction	5	839
#FF0000	-1.02010050251256	pred	prediction	5	840
#FF0000	-0.994974874371859	pred	prediction	5	841
#FF0000	-0.969849246231156	pred	prediction	5	842
#FF0000	-0.944723618090452	pred	prediction	5	843
#FF0000	-0.919597989949749	pred	prediction	5	844
#FF0000	-0.894472361809045	pred	prediction	5	845
#FF0000	-0.869346733668342	pred	prediction	5	846
#FF0000	-0.844221105527638	pred	prediction	5	847
#FF0000	-0.819095477386935	pred	prediction	5	848
#FF0000	-0.793969849246231	pred	prediction	5	849
#FF0000	-0.768844221105528	pred	prediction	5	850
#FF0000	-0.743718592964824	pred	prediction	5	851
#FF0000	-0.71859296482412	pred	prediction	5	852
#FF0000	-0.693467336683417	pred	prediction	5	853
#FF0000	-0.668341708542713	pred	prediction	5	854
#FF0000	-0.64321608040201	pred	prediction	5	855
#FF0000	-0.618090452261306	pred	prediction	5	856
#FF0000	-0.592964824120603	pred	prediction	5	857
#FF0000	-0.567839195979899	pred	prediction	5	858
#FF0000	-0.542713567839196	pred	prediction	5	859
#FF0000	-0.517587939698492	pred	prediction	5	860
#FF0000	-0.492462311557789	pred	prediction	5	861
#FF0000	-0.467336683417085	pred	prediction	5	862
#FF0000	-0.442211055276382	pred	prediction	5	863
#FF0000	-0.417085427135678	pred	prediction	5	864
#FF0000	-0.391959798994975	pred	prediction	5	865
#FF0000	-0.366834170854271	pred	prediction	5	866
#FF0000	-0.341708542713568	pred	prediction	5	867
#FF0000	-0.316582914572864	pred	prediction	5	868
#FF0000	-0.291457286432161	pred	prediction	5	869
#FF0000	-0.266331658291457	pred	prediction	5	870
#FF0000	-0.241206030150754	pred	prediction	5	871
#FF0000	-0.21608040201005	pred	prediction	5	872
#FF0000	-0.190954773869347	pred	prediction	5	873
#FF0000	-0.165829145728643	pred	prediction	5	874
#FF0000	-0.14070351758794	pred	prediction	5	875
#FF0000	-0.115577889447236	pred	prediction	5	876
#FF0000	-0.0904522613065326	pred	prediction	5	877
#FF0000	-0.0653266331658291	pred	prediction	5	878
#FF0000	-0.0402010050251256	pred	prediction	5	879
#FF0000	-0.0150753768844221	pred	prediction	5	880
#FF0000	0.0100502512562817	pred	prediction	5	881
#FF0000	0.0351758793969852	pred	prediction	5	882
#FF0000	0.0603015075376887	pred	prediction	5	883
#FF0000	0.0854271356783922	pred	prediction	5	884
#FF0000	0.110552763819096	pred	prediction	5	885
#FF0000	0.135678391959799	pred	prediction	5	886
#FF0000	0.160804020100503	pred	prediction	5	887
#FF0000	0.185929648241206	pred	prediction	5	888
#FF0000	0.21105527638191	pred	prediction	5	889
#FF0000	0.236180904522613	pred	prediction	5	890
#FF0000	0.261306532663317	pred	prediction	5	891
#FF0000	0.28643216080402	pred	prediction	5	892
#FF0000	0.311557788944724	pred	prediction	5	893
#FF0000	0.336683417085427	pred	prediction	5	894
#FF0000	0.361809045226131	pred	prediction	5	895
#FF0000	0.386934673366834	pred	prediction	5	896
#FF0000	0.412060301507538	pred	prediction	5	897
#FF0000	0.437185929648241	pred	prediction	5	898
#FF0000	0.462311557788945	pred	prediction	5	899
#FF0000	0.487437185929648	pred	prediction	5	900
#FF0000	0.512562814070352	pred	prediction	5	901
#FF0000	0.537688442211055	pred	prediction	5	902
#FF0000	0.562814070351759	pred	prediction	5	903
#FF0000	0.587939698492463	pred	prediction	5	904
#FF0000	0.613065326633166	pred	prediction	5	905
#FF0000	0.63819095477387	pred	prediction	5	906
#FF0000	0.663316582914573	pred	prediction	5	907
#FF0000	0.688442211055277	pred	prediction	5	908
#FF0000	0.71356783919598	pred	prediction	5	909
#FF0000	0.738693467336684	pred	prediction	5	910
#FF0000	0.763819095477387	pred	prediction	5	911
#FF0000	0.788944723618091	pred	prediction	5	912
#FF0000	0.814070351758794	pred	prediction	5	913
#FF0000	0.839195979899498	pred	prediction	5	914
#FF0000	0.864321608040201	pred	prediction	5	915
#FF0000	0.889447236180905	pred	prediction	5	916
#FF0000	0.914572864321608	pred	prediction	5	917
#FF0000	0.939698492462312	pred	prediction	5	918
#FF0000	0.964824120603015	pred	prediction	5	919
#FF0000	0.989949748743719	pred	prediction	5	920
#FF0000	1.01507537688442	pred	prediction	5	921
#FF0000	1.04020100502513	pred	prediction	5	922
#FF0000	1.06532663316583	pred	prediction	5	923
#FF0000	1.09045226130653	pred	prediction	5	924
#FF0000	1.11557788944724	pred	prediction	5	925
#FF0000	1.14070351758794	pred	prediction	5	926
#FF0000	1.16582914572864	pred	prediction	5	927
#FF0000	1.19095477386935	pred	prediction	5	928
#FF0000	1.21608040201005	pred	prediction	5	929
#FF0000	1.24120603015075	pred	prediction	5	930
#FF0000	1.26633165829146	pred	prediction	5	931
#FF0000	1.29145728643216	pred	prediction	5	932
#FF0000	1.31658291457286	pred	prediction	5	933
#FF0000	1.34170854271357	pred	prediction	5	934
#FF0000	1.36683417085427	pred	prediction	5	935
#FF0000	1.39195979899498	pred	prediction	5	936
#FF0000	1.41708542713568	pred	prediction	5	937
#FF0000	1.44221105527638	pred	prediction	5	938
#FF0000	1.46733668341709	pred	prediction	5	939
#FF0000	1.49246231155779	pred	prediction	5	940
#FF0000	1.51758793969849	pred	prediction	5	941
#FF0000	1.5427135678392	pred	prediction	5	942
#FF0000	1.5678391959799	pred	prediction	5	943
#FF0000	1.5929648241206	pred	prediction	5	944
#FF0000	1.61809045226131	pred	prediction	5	945
#FF0000	1.64321608040201	pred	prediction	5	946
#FF0000	1.66834170854271	pred	prediction	5	947
#FF0000	1.69346733668342	pred	prediction	5	948
#FF0000	1.71859296482412	pred	prediction	5	949
#FF0000	1.74371859296482	pred	prediction	5	950
#FF0000	1.76884422110553	pred	prediction	5	951
#FF0000	1.79396984924623	pred	prediction	5	952
#FF0000	1.81909547738693	pred	prediction	5	953
#FF0000	1.84422110552764	pred	prediction	5	954
#FF0000	1.86934673366834	pred	prediction	5	955
#FF0000	1.89447236180905	pred	prediction	5	956
#FF0000	1.91959798994975	pred	prediction	5	957
#FF0000	1.94472361809045	pred	prediction	5	958
#FF0000	1.96984924623116	pred	prediction	5	959
#FF0000	1.99497487437186	pred	prediction	5	960
#FF0000	2.02010050251256	pred	prediction	5	961
#FF0000	2.04522613065327	pred	prediction	5	962
#FF0000	2.07035175879397	pred	prediction	5	963
#FF0000	2.09547738693467	pred	prediction	5	964
#FF0000	2.12060301507538	pred	prediction	5	965
#FF0000	2.14572864321608	pred	prediction	5	966
#FF0000	2.17085427135678	pred	prediction	5	967
#FF0000	2.19597989949749	pred	prediction	5	968
#FF0000	2.22110552763819	pred	prediction	5	969
#FF0000	2.24623115577889	pred	prediction	5	970
#FF0000	2.2713567839196	pred	prediction	5	971
#FF0000	2.2964824120603	pred	prediction	5	972
#FF0000	2.32160804020101	pred	prediction	5	973
#FF0000	2.34673366834171	pred	prediction	5	974
#FF0000	2.37185929648241	pred	prediction	5	975
#FF0000	2.39698492462312	pred	prediction	5	976
#FF0000	2.42211055276382	pred	prediction	5	977
#FF0000	2.44723618090452	pred	prediction	5	978
#FF0000	2.47236180904523	pred	prediction	5	979
#FF0000	2.49748743718593	pred	prediction	5	980
#FF0000	2.52261306532663	pred	prediction	5	981
#FF0000	2.54773869346734	pred	prediction	5	982
#FF0000	2.57286432160804	pred	prediction	5	983
#FF0000	2.59798994974874	pred	prediction	5	984
#FF0000	2.62311557788945	pred	prediction	5	985
#FF0000	2.64824120603015	pred	prediction	5	986
#FF0000	2.67336683417085	pred	prediction	5	987
#FF0000	2.69849246231156	pred	prediction	5	988
#FF0000	2.72361809045226	pred	prediction	5	989
#FF0000	2.74874371859296	pred	prediction	5	990
#FF0000	2.77386934673367	pred	prediction	5	991
#FF0000	2.79899497487437	pred	prediction	5	992
#FF0000	2.82412060301508	pred	prediction	5	993
#FF0000	2.84924623115578	pred	prediction	5	994
#FF0000	2.87437185929648	pred	prediction	5	995
#FF0000	2.89949748743719	pred	prediction	5	996
#FF0000	2.92462311557789	pred	prediction	5	997
#FF0000	2.94974874371859	pred	prediction	5	998
#FF0000	2.9748743718593	pred	prediction	5	999
#FF0000	3	pred	prediction	5	1000
#FF0000	-2	pred	prediction	6	1001
#FF0000	-1.9748743718593	pred	prediction	6	1002
#FF0000	-1.94974874371859	pred	prediction	6	1003
#FF0000	-1.92462311557789	pred	prediction	6	1004
#FF0000	-1.89949748743719	pred	prediction	6	1005
#FF0000	-1.87437185929648	pred	prediction	6	1006
#FF0000	-1.84924623115578	pred	prediction	6	1007
#FF0000	-1.82412060301508	pred	prediction	6	1008
#FF0000	-1.79899497487437	pred	prediction	6	1009
#FF0000	-1.77386934673367	pred	prediction	6	1010
#FF0000	-1.74874371859296	pred	prediction	6	1011
#FF0000	-1.72361809045226	pred	prediction	6	1012
#FF0000	-1.69849246231156	pred	prediction	6	1013
#FF0000	-1.67336683417085	pred	prediction	6	1014
#FF0000	-1.64824120603015	pred	prediction	6	1015
#FF0000	-1.62311557788945	pred	prediction	6	1016
#FF0000	-1.59798994974874	pred	prediction	6	1017
#FF0000	-1.57286432160804	pred	prediction	6	1018
#FF0000	-1.54773869346734	pred	prediction	6	1019
#FF0000	-1.52261306532663	pred	prediction	6	1020
#FF0000	-1.49748743718593	pred	prediction	6	1021
#FF0000	-1.47236180904523	pred	prediction	6	1022
#FF0000	-1.44723618090452	pred	prediction	6	1023
#FF0000	-1.42211055276382	pred	prediction	6	1024
#FF0000	-1.39698492462312	pred	prediction	6	1025
#FF0000	-1.37185929648241	pred	prediction	6	1026
#FF0000	-1.34673366834171	pred	prediction	6	1027
#FF0000	-1.32160804020101	pred	prediction	6	1028
#FF0000	-1.2964824120603	pred	prediction	6	1029
#FF0000	-1.2713567839196	pred	prediction	6	1030
#FF0000	-1.24623115577889	pred	prediction	6	1031
#FF0000	-1.22110552763819	pred	prediction	6	1032
#FF0000	-1.19597989949749	pred	prediction	6	1033
#FF0000	-1.17085427135678	pred	prediction	6	1034
#FF0000	-1.14572864321608	pred	prediction	6	1035
#FF0000	-1.12060301507538	pred	prediction	6	1036
#FF0000	-1.09547738693467	pred	prediction	6	1037
#FF0000	-1.07035175879397	pred	prediction	6	1038
#FF0000	-1.04522613065327	pred	prediction	6	1039
#FF0000	-1.02010050251256	pred	prediction	6	1040
#FF0000	-0.994974874371859	pred	prediction	6	1041
#FF0000	-0.969849246231156	pred	prediction	6	1042
#FF0000	-0.944723618090452	pred	prediction	6	1043
#FF0000	-0.919597989949749	pred	prediction	6	1044
#FF0000	-0.894472361809045	pred	prediction	6	1045
#FF0000	-0.869346733668342	pred	prediction	6	1046
#FF0000	-0.844221105527638	pred	prediction	6	1047
#FF0000	-0.819095477386935	pred	prediction	6	1048
#FF0000	-0.793969849246231	pred	prediction	6	1049
#FF0000	-0.768844221105528	pred	prediction	6	1050
#FF0000	-0.743718592964824	pred	prediction	6	1051
#FF0000	-0.71859296482412	pred	prediction	6	1052
#FF0000	-0.693467336683417	pred	prediction	6	1053
#FF0000	-0.668341708542713	pred	prediction	6	1054
#FF0000	-0.64321608040201	pred	prediction	6	1055
#FF0000	-0.618090452261306	pred	prediction	6	1056
#FF0000	-0.592964824120603	pred	prediction	6	1057
#FF0000	-0.567839195979899	pred	prediction	6	1058
#FF0000	-0.542713567839196	pred	prediction	6	1059
#FF0000	-0.517587939698492	pred	prediction	6	1060
#FF0000	-0.492462311557789	pred	prediction	6	1061
#FF0000	-0.467336683417085	pred	prediction	6	1062
#FF0000	-0.442211055276382	pred	prediction	6	1063
#FF0000	-0.417085427135678	pred	prediction	6	1064
#FF0000	-0.391959798994975	pred	prediction	6	1065
#FF0000	-0.366834170854271	pred	prediction	6	1066
#FF0000	-0.341708542713568	pred	prediction	6	1067
#FF0000	-0.316582914572864	pred	prediction	6	1068
#FF0000	-0.291457286432161	pred	prediction	6	1069
#FF0000	-0.266331658291457	pred	prediction	6	1070
#FF0000	-0.241206030150754	pred	prediction	6	1071
#FF0000	-0.21608040201005	pred	prediction	6	1072
#FF0000	-0.190954773869347	pred	prediction	6	1073
#FF0000	-0.165829145728643	pred	prediction	6	1074
#FF0000	-0.14070351758794	pred	prediction	6	1075
#FF0000	-0.115577889447236	pred	prediction	6	1076
#FF0000	-0.0904522613065326	pred	prediction	6	1077
#FF0000	-0.0653266331658291	pred	prediction	6	1078
#FF0000	-0.0402010050251256	pred	prediction	6	1079
#FF0000	-0.0150753768844221	pred	prediction	6	1080
#FF0000	0.0100502512562817	pred	prediction	6	1081
#FF0000	0.0351758793969852	pred	prediction	6	1082
#FF0000	0.0603015075376887	pred	prediction	6	1083
#FF0000	0.0854271356783922	pred	prediction	6	1084
#FF0000	0.110552763819096	pred	prediction	6	1085
#FF0000	0.135678391959799	pred	prediction	6	1086
#FF0000	0.160804020100503	pred	prediction	6	1087
#FF0000	0.185929648241206	pred	prediction	6	1088
#FF0000	0.21105527638191	pred	prediction	6	1089
#FF0000	0.236180904522613	pred	prediction	6	1090
#FF0000	0.261306532663317	pred	prediction	6	1091
#FF0000	0.28643216080402	pred	prediction	6	1092
#FF0000	0.311557788944724	pred	prediction	6	1093
#FF0000	0.336683417085427	pred	prediction	6	1094
